,Title,F,M,MovieID,Rating,No.,MovieID,Genres
1812,"Kid, The (1921)",3.818181818,3.784313725,3310,3.790322581,62,3310,Action
2067,"Man from Laramie, The (1955)",3.333333333,3.833333333,3311,3.787878788,33,3311,Western
2121,"McCullochs, The (1975)",,1,3312,1,1,3312,Drama
699,Class Reunion (1982),2,2.263157895,3313,2.25,20,3313,Comedy
394,"Big Trees, The (1952)",,3.25,3314,3.25,8,3314,Action|Drama
1468,Happy Go Lovely (1951),2,,3315,2,1,3315,Musical
2753,Reindeer Games (2000),2.722222222,2.778723404,3316,2.76816609,578,3316,Action|Thriller
3664,Wonder Boys (2000),4.04379562,3.913649025,3317,3.949596774,992,3317,Comedy|Drama
913,Deterrence (1998),4,3.404761905,3318,3.479166667,48,3318,Thriller
1776,Judy Berlin (1999),2.875,3.2,3319,3.107142857,28,3319,Drama
2166,Mifune (Mifunes sidste sang) (1999),3.818181818,3.411764706,3320,3.511111111,90,3320,Comedy|Romance
3540,"Waiting Game, The (2000)",,2,3321,2,1,3321,Comedy
22,3 Strikes (2000),,2.75,3322,2.75,4,3322,Comedy
638,Chain of Fools (2000),3,,3323,3,2,3323,Comedy|Crime
992,Drowning Mona (2000),2.673076923,2.797101449,3324,2.763157895,190,3324,Comedy
2353,"Next Best Thing, The (2000)",2.413333333,2.258823529,3325,2.33125,320,3325,Comedy|Drama
3590,What Planet Are You From? (2000),2.682926829,2.90647482,3326,2.855555556,360,3326,Comedy|Sci-Fi
371,Beyond the Mat (2000),3,3.601694915,3327,3.529850746,134,3327,Documentary
1321,Ghost Dog: The Way of the Samurai (1999),3.727272727,3.868725869,3328,3.843949045,628,3328,Crime|Drama
3684,"Year My Voice Broke, The (1987)",4,3.705882353,3329,3.814814815,27,3329,Drama
3124,Splendor in the Grass (1961),3.916666667,3.633333333,3330,3.759259259,108,3330,Drama
2308,My Tutor (1983),2,2.379310345,3331,2.314285714,35,3331,Drama
1826,"Killing of Sister George, The (1968)",3.5,3.5,3333,3.5,16,3333,Drama
1807,Key Largo (1948),3.983333333,4.117302053,3334,4.082429501,1844,3334,Crime|Drama|Film-Noir|Thriller
1735,Jail Bait (1954),4,2.545454545,3335,2.666666667,24,3335,Crime|Drama
1718,It Happened Here (1961),,3,3336,3,2,3336,Drama
1641,I'll Never Forget What's 'is Name (1967),,3.5,3337,3.5,4,3337,Comedy|Drama
1208,For All Mankind (1989),3.333333333,4.583333333,3338,4.444444444,27,3338,Documentary
799,Cross of Iron (1977),4,3.731707317,3339,3.744186047,43,3339,War
524,Bride of the Monster (1956),2.6,2.857142857,3340,2.802816901,142,3340,Horror|Sci-Fi
482,Born Yesterday (1950),4.097222222,4,3341,4.039548023,177,3341,Comedy
404,Birdy (1984),3.964912281,3.819277108,3342,3.856502242,446,3342,Drama|War
163,And God Created Woman (1988),2.333333333,2.392857143,3343,2.375,120,3343,Comedy|Drama|Romance
435,Blood Feast (1963),2,2.705882353,3344,2.6,20,3344,Horror
646,"Charlie, the Lonesome Cougar (1967)",3.285714286,3.0625,3345,3.130434783,46,3345,Adventure|Children's
726,Color Me Blood Red (1965),,2.8,3346,2.8,5,3346,Horror
2342,Never Cry Wolf (1983),3.936170213,3.993939394,3347,3.981132075,212,3347,Drama
2551,"Perils of Pauline, The (1947)",4.5,3.19047619,3349,3.4,25,3349,Comedy
2719,"Raisin in the Sun, A (1961)",4.086206897,3.894117647,3350,3.972027972,143,3350,Drama
3467,Two Thousand Maniacs! (1964),,3.266666667,3351,3.266666667,15,3351,Horror
549,Brown's Requiem (1998),2.5,3,3352,2.666666667,3,3352,Drama
714,"Closer You Get, The (2000)",4,,3353,4,4,3353,Comedy|Romance
2191,Mission to Mars (2000),2.522058824,2.610350076,3354,2.595208071,793,3354,Sci-Fi
2389,"Ninth Gate, The (2000)",2.790322581,2.898305085,3355,2.875838926,298,3355,Thriller
1013,East-West (Est-ouest) (1999),3.648648649,3.833333333,3357,3.766990291,206,3357,Drama|Romance
897,Defending Your Life (1991),3.650406504,3.693498452,3358,3.68161435,892,3358,Comedy|Romance
517,Breaking Away (1979),4.066176471,4.0859375,3359,4.080769231,520,3359,Drama
1573,Hoosiers (1986),3.830188679,3.938016529,3360,3.918644068,590,3360,Drama
558,Bull Durham (1988),3.886363636,3.821901324,3361,3.837442922,1095,3361,Comedy
951,Dog Day Afternoon (1975),3.87755102,3.991909385,3362,3.969934641,2295,3362,Comedy|Crime|Drama
132,American Graffiti (1973),3.94047619,4.055555556,3363,4.026262626,1980,3363,Comedy|Drama
217,"Asphalt Jungle, The (1950)",3.571428571,4.008130081,3364,3.927152318,302,3364,Crime|Film-Noir
2916,"Searchers, The (1956)",4.171428571,4.071428571,3365,4.085714286,245,3365,Western
3601,Where Eagles Dare (1969),3.384615385,3.833333333,3366,3.811320755,795,3366,Action|Adventure|War
922,"Devil's Brigade, The (1968)",3,3.380952381,3367,3.372093023,43,3367,War
382,"Big Country, The (1958)",3.363636364,3.711538462,3368,3.650793651,126,3368,Romance|Western
360,Betrayed (1988),3.454545455,3.421875,3370,3.430232558,172,3370,Drama|Thriller
488,Bound for Glory (1976),3.727272727,3.702702703,3371,3.708333333,48,3371,Drama
525,"Bridge at Remagen, The (1969)",2.75,3.615384615,3372,3.553571429,112,3372,Action|War
551,Buck and the Preacher (1972),3,2.5,3373,2.666666667,3,3373,Western
854,Daughters of the Dust (1992),2.25,2.727272727,3374,2.6,15,3374,Drama
911,Destination Moon (1950),2.428571429,3.448275862,3375,3.338461538,65,3375,Sci-Fi
1113,"Fantastic Night, The (La Nuit Fantastique) (1949)",,1,3376,1,1,3376,Romance
1464,Hangmen Also Die (1943),,3.5,3377,3.5,4,3377,Drama|War
2429,"Ogre, The (Der Unhold) (1996)",3,3.333333333,3378,3.25,4,3378,Drama
2441,On the Beach (1959),3.947368421,3.947368421,3379,3.947368421,95,3379,Drama
2712,Railroaded! (1947),,3,3380,3,3,3380,Film-Noir
3022,Slaves to the Underground (1997),3,4,3381,3.5,4,3381,Comedy|Drama
3087,Song of Freedom (1936),5,,3382,5,1,3382,Drama
3256,"Taking of Pelham One Two Three, The (1974)",3.677419355,3.816326531,3384,3.800724638,276,3384,Action
3535,Volunteers (1985),2.857142857,2.5,3385,2.553191489,141,3385,Comedy
1724,JFK (1991),3.676829268,3.777027027,3386,3.755291005,1512,3386,Drama|Mystery
3617,Who's Harry Crumb? (1989),3,2.68,3387,2.722543353,173,3387,Comedy
1481,Harry and the Hendersons (1987),2.765432099,2.700460829,3388,2.718120805,298,3388,Comedy
1913,Let's Get Harry (1986),2.666666667,2.71875,3389,2.710526316,76,3389,Action|Adventure
2967,Shanghai Surprise (1986),1.8,1.608695652,3390,1.666666667,33,3390,Adventure
3618,Who's That Girl? (1987),2.487804878,2.127272727,3391,2.28125,96,3391,Comedy
2975,She-Devil (1989),2.058823529,1.877358491,3392,1.936305732,157,3392,Comedy
852,Date with an Angel (1987),2.409090909,1.931034483,3393,2.137254902,102,3393,Comedy|Fantasy
429,Blind Date (1987),2.392156863,2.761006289,3394,2.671428571,420,3394,Comedy|Romance
2315,Nadine (1987),2.6,2.888888889,3395,2.836363636,55,3395,Comedy
2264,"Muppet Movie, The (1979)",3.97044335,3.813308688,3396,3.856182796,1488,3396,Children's|Comedy
1413,"Great Muppet Caper, The (1981)",3.882882883,3.672064777,3397,3.737430168,716,3397,Children's|Comedy
2267,"Muppets Take Manhattan, The (1984)",3.762376238,3.395833333,3398,3.504398827,682,3398,Children's|Comedy
2934,Sesame Street Presents Follow That Bird (1985),3.297297297,3,3399,3.126436782,174,3399,Children's|Comedy
3569,We're Back! A Dinosaur's Story (1993),2.5,2.526315789,3400,2.517241379,58,3400,Animation|Children's
251,Baby... Secret of the Lost Legend (1985),2.444444444,2.042105263,3401,2.10619469,226,3401,Adventure|Sci-Fi
3450,Turtle Diary (1985),3.25,3.368421053,3402,3.347826087,23,3402,Drama
2718,Raise the Titanic (1980),3.25,2.714285714,3403,2.78125,64,3403,Drama|Thriller
3373,Titanic (1953),3.490909091,3.43902439,3404,3.452054795,438,3404,Action|Drama
2371,"Night to Remember, A (1958)",3.743589744,3.923809524,3405,3.875,288,3405,Action|Drama
592,Captain Horatio Hornblower (1951),3.5625,3.786516854,3406,3.752380952,315,3406,Action|Adventure|War
607,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",,1.666666667,3407,1.666666667,6,3407,Comedy|Drama
1054,Erin Brockovich (2000),4.007125891,3.796420582,3408,3.863878327,1315,3408,Drama
1158,Final Destination (2000),3.11,3.317548747,3409,3.272331155,918,3409,Drama|Thriller
3061,Soft Fruit (1999),4.25,4.4,3410,4.333333333,18,3410,Comedy|Drama
316,"Bear, The (1988)",3.155555556,3.446153846,3412,3.371428571,175,3412,Adventure
1658,Impact (1949),4,3,3413,3.5,4,3413,Crime|Drama
2001,Love Is a Many-Splendored Thing (1955),3.555555556,2.913043478,3414,3.26,50,3414,Romance
2186,"Mirror, The (Zerkalo) (1975)",2.333333333,4.05,3415,3.826086957,23,3415,Drama
3425,"Trial, The (Le Procï¿½ó) (1963)",4.444444444,3.833333333,3416,3.941176471,51,3416,Drama
792,"Crimson Pirate, The (1952)",3.692307692,3.566666667,3417,3.589041096,219,3417,Adventure|Comedy|Sci-Fi
3307,Thelma & Louise (1991),3.916267943,3.581581582,3418,3.680310515,2834,3418,Action|Drama
3076,Something for Everyone (1970),3,3.2,3419,3.153846154,26,3419,Comedy|Crime
4,...And Justice for All (1979),3.828571429,3.68902439,3420,3.713567839,398,3420,Drama|Thriller
178,Animal House (1978),3.62890625,4.167192429,3421,4.053024027,1207,3421,Comedy
2972,She's Gotta Have It (1986),3.519230769,3.360759494,3422,3.4,420,3422,Comedy|Romance
2904,School Daze (1988),3.333333333,2.813559322,3423,2.918918919,74,3423,Drama
947,Do the Right Thing (1989),3.885714286,3.879537954,3424,3.880921895,1562,3424,Comedy|Drama
2199,Mo' Better Blues (1990),3.6,3.186440678,3425,3.291139241,79,3425,Drama
1783,Jungle Fever (1991),3.097560976,3.255639098,3426,3.195348837,430,3426,Drama|Romance
758,Coogan's Bluff (1968),2.833333333,3.382352941,3427,3.337837838,74,3427,Crime
642,"Champ, The (1979)",3.214285714,2.866666667,3428,2.949152542,59,3428,Drama
783,Creature Comforts (1990),4.513888889,4.272277228,3429,4.335766423,548,3429,Animation|Comedy
880,Death Wish (1974),2.941176471,3.374384236,3430,3.340909091,440,3430,Action|Drama
883,Death Wish II (1982),2.25,2.714285714,3431,2.670588235,170,3431,Action|Drama
881,Death Wish 3 (1985),2,2.28358209,3432,2.263888889,144,3432,Action|Drama
882,Death Wish 4: The Crackdown (1987),2.2,2.139534884,3433,2.145833333,96,3433,Action|Drama
884,Death Wish V: The Face of Death (1994),2.6,2.212121212,3434,2.263157895,76,3434,Action|Drama
965,Double Indemnity (1944),4.282051282,4.46835443,3435,4.415607985,1102,3435,Crime|Film-Noir
1005,Dying Young (1991),3,2.517857143,3436,2.7890625,256,3436,Drama|Romance
764,Cool as Ice (1991),1.333333333,2.222222222,3437,2,12,3437,Drama
3283,Teenage Mutant Ninja Turtles (1990),2.663366337,2.681293303,3438,2.677902622,1602,3438,Action|Children's|Fantasy
3284,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),2.152173913,2.12195122,3439,2.12749004,753,3439,Action|Children's|Fantasy
3285,Teenage Mutant Ninja Turtles III (1993),1.923076923,1.919753086,3440,1.920212766,564,3440,Action|Children's|Fantasy
2743,Red Dawn (1984),3.408163265,3.26056338,3441,3.275789474,950,3441,Action|War
281,Band of the Hand (1986),1.666666667,2.424242424,3442,2.307692308,39,3442,Action
481,Born American (1986),,3.8,3443,3.8,15,3443,Action|Drama|Thriller
443,Bloodsport (1988),3.1875,3.22815534,3444,3.225225225,222,3444,Action
1088,Eyes of Laura Mars (1978),3.342857143,3.144230769,3445,3.194244604,278,3445,Mystery|Thriller
1281,Funny Bones (1995),3.7,3.310344828,3446,3.41025641,39,3446,Comedy
1376,"Good Earth, The (1937)",3.68,3.744680851,3447,3.722222222,72,3447,Drama
1378,"Good Morning, Vietnam (1987)",3.8125,3.709443099,3448,3.733826248,3246,3448,Comedy|Drama|War
1379,"Good Mother, The (1988)",2.9375,3,3449,2.970588235,34,3449,Drama
1429,Grumpy Old Men (1993),3.405529954,3.418918919,3450,3.415327565,809,3450,Comedy
1432,Guess Who's Coming to Dinner (1967),3.946428571,3.907563025,3451,3.92,700,3451,Comedy|Drama
2830,Romeo Must Die (2000),3.042553191,3.158450704,3452,3.141993958,662,3452,Action|Romance
1529,Here on Earth (2000),2.289473684,2.62745098,3453,2.483146067,178,3453,Drama|Romance
3595,Whatever It Takes (2000),2.470588235,2.846153846,3454,2.697674419,86,3454,Comedy|Romance
730,"Color of Paradise, The (Rang-e Khoda) (1999)",4.047619048,3.886363636,3456,3.938461538,65,3456,Drama
3544,Waking the Dead (1999),2.930232558,3.020408163,3457,2.992907801,141,3457,Drama
440,Blood and Sand (Sangre y Arena) (1989),,3,3458,3,2,3458,Drama|Romance
1389,Gothic (1986),2.785714286,2.770833333,3459,2.774193548,124,3459,Drama|Horror
1546,Hillbillys in a Haunted House (1967),,1,3460,1,1,3460,Comedy
1981,Lord of the Flies (1963),3.614583333,3.684824903,3461,3.66572238,1059,3461,Adventure|Drama|Thriller
2202,Modern Times (1936),4.227272727,4.238493724,3462,4.236065574,305,3462,Comedy
1886,Last Resort (1994),2,1.777777778,3463,1.8,10,3463,Comedy
3063,Solar Crisis (1993),2,2.473684211,3464,2.45,40,3464,Sci-Fi|Thriller
3306,That's Life! (1986),3.25,2.642857143,3465,2.777777778,18,3465,Drama
1496,Heart and Souls (1993),3.550561798,3.546153846,3466,3.547945205,438,3466,Comedy|Fantasy
1607,Hud (1963),4.044117647,4.014218009,3467,4.021505376,558,3467,Drama|Western
1620,"Hustler, The (1961)",4.066666667,4.274666667,3468,4.24,450,3468,Drama
1689,Inherit the Wind (1960),4.146666667,4.331606218,3469,4.279850746,268,3469,Drama
904,Dersu Uzala (1974),4.235294118,4.346666667,3470,4.326086957,184,3470,Adventure|Drama
712,Close Encounters of the Third Kind (1977),3.903654485,4.043478261,3471,4.014472777,2902,3471,Drama|Sci-Fi
1576,Horror Hotel (a.k.a. The City of the Dead) (1960),3,1.333333333,3472,1.75,4,3472,Horror
1768,Jonah Who Will Be 25 in the Year 2000 (1976),3.6,3.368421053,3473,3.416666667,24,3473,Comedy
2776,Retroactive (1997),3,3.2,3474,3.1875,32,3474,Sci-Fi|Thriller
2585,"Place in the Sun, A (1951)",3.854166667,4.023255814,3475,3.962686567,268,3475,Drama|Romance
1732,Jacob's Ladder (1990),3.402985075,3.622889306,3476,3.578710645,2001,3476,Horror|Mystery|Thriller
1037,Empire Records (1995),3.065789474,3.035897436,3477,3.044280443,542,3477,Comedy|Drama
276,"Bamba, La (1987)",3.4875,3.26344086,3478,3.330827068,266,3478,Drama
1868,Ladyhawke (1985),3.911764706,3.593596059,3479,3.673431734,1626,3479,Adventure|Fantasy|Romance
2022,Lucas (1986),3.551020408,3.660377358,3480,3.625806452,155,3480,Drama
1537,High Fidelity (2000),3.870026525,3.950803213,3481,3.928623452,1373,3481,Comedy
2645,Price of Glory (2000),,3,3482,3,3,3482,Drama
2803,"Road to El Dorado, The (2000)",2.984848485,3.029411765,3483,3.011904762,336,3483,Animation|Children's
3017,"Skulls, The (2000)",3.053333333,2.621145374,3484,2.728476821,302,3484,Thriller
233,Autopsy (Macchie Solari) (1975),,1.5,3485,1.5,2,3485,Horror
917,Devil Girl From Mars (1954),2.75,3.333333333,3486,3.1,10,3486,Sci-Fi
963,"Dorado, El (1967)",3,3.765625,3487,3.720588235,68,3487,Western
1535,"Hideous Sun Demon, The (1959)",2,2,3488,2,44,3488,Horror|Sci-Fi
1571,Hook (1991),3.25,2.945454545,3489,3.01800554,1444,3489,Adventure|Fantasy
1575,Horror Express (1972),2,2.6875,3490,2.647058824,17,3490,Horror
2285,My Chauffeur (1986),2.833333333,2.962962963,3491,2.939393939,66,3491,Comedy
3086,"Son of the Sheik, The (1926)",3.285714286,3.857142857,3492,3.571428571,14,3492,Adventure
3400,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),1,1,3493,1,2,3493,Horror
3439,True Grit (1969),3.666666667,3.748201439,3494,3.7375,640,3494,Adventure|Western
2805,Roadside Prophets (1992),4.5,3.6,3495,3.75,24,3495,Comedy|Drama
2039,Madame Sousatzka (1988),3.19047619,3.236842105,3496,3.220338983,59,3496,Drama
2115,Max Dugan Returns (1983),3.380952381,2.96,3497,3.052083333,96,3497,Comedy
2162,Midnight Express (1978),4.017857143,4.0041841,3498,4.006779661,295,3498,Drama
2187,Misery (1990),3.8,3.834080717,3499,3.825791855,884,3499,Horror
2241,Mr. Saturday Night (1992),2.547619048,2.762962963,3500,2.711864407,354,3500,Comedy|Drama
2273,Murphy's Romance (1985),3.729166667,3.445086705,3501,3.546468401,538,3501,Comedy|Romance
2297,My Life (1993),3.333333333,3.618181818,3502,3.511363636,88,3502,Drama
3064,Solaris (Solyaris) (1972),3,3.528455285,3503,3.454545455,286,3503,Drama|Sci-Fi
2340,Network (1976),3.968152866,4.035781544,3504,4.020348837,1376,3504,Comedy|Drama
2395,No Way Out (1987),3.942857143,3.856140351,3505,3.873239437,355,3505,Thriller
2400,North Dallas Forty (1979),3.142857143,3.385620915,3506,3.365269461,334,3506,Comedy|Drama
2422,"Odd Couple, The (1968)",3.967032967,4.053691275,3507,4.033419023,389,3507,Comedy
2487,"Outlaw Josey Wales, The (1976)",3.896551724,4.056547619,3508,4.043835616,365,3508,Western
418,Black and White (1999),2.8,2.861111111,3509,2.847826087,92,3509,Drama
1250,Frequency (2000),3.781094527,3.751612903,3510,3.758830694,1642,3510,Drama|Thriller
2733,Ready to Rumble (2000),2.666666667,2.574074074,3511,2.590909091,66,3511,Comedy
2783,Return to Me (2000),3.77,3.61023622,3512,3.68061674,908,3512,Drama|Romance
2853,Rules of Engagement (2000),3.317073171,3.355029586,3513,3.347619048,840,3513,Drama|Thriller
1762,Joe Gould's Secret (2000),2.941176471,3.244444444,3514,3.161290323,62,3514,Drama
2123,Me Myself I (2000),3.274193548,3.146153846,3515,3.1875,192,3515,Comedy
340,"Bell, Book and Candle (1958)",3.807228916,3.743055556,3516,3.766519824,454,3516,Comedy|Romance
342,"Bells, The (1926)",4,5,3517,4.5,4,3517,Crime|Drama
1041,"End of Violence, The (1997)",2.75,2.904761905,3518,2.87037037,108,3518,Drama|Thriller
1219,Force 10 from Navarone (1978),3.2,3.363128492,3519,3.346733668,398,3519,Action|War
1602,How to Stuff a Wild Bikini (1965),2.7,2.5,3520,2.5625,32,3520,Comedy
2311,Mystery Train (1989),3.913043478,3.866197183,3521,3.877659574,564,3521,Comedy|Crime|Drama
2874,Sacco and Vanzetti (Sacco e Vanzetti) (1971),,4,3522,4,3,3522,Drama
3253,Taffin (1988),,3.125,3523,3.125,16,3523,Action|Thriller
214,Arthur (1981),3.348684211,3.458115183,3524,3.426966292,1068,3524,Comedy|Romance
254,Bachelor Party (1984),2.890625,3.192567568,3525,3.138888889,360,3525,Comedy
2517,Parenthood (1989),3.858778626,3.726775956,3526,3.769420469,1622,3526,Comedy|Drama
2638,Predator (1987),3.299401198,3.70619469,3527,3.6538165,3891,3527,Action|Sci-Fi|Thriller
2652,"Prince of Tides, The (1991)",3.34751773,3.005555556,3528,3.15576324,642,3528,Drama|Romance
2630,"Postman Always Rings Twice, The (1981)",3.53125,3.455284553,3529,3.470967742,310,3529,Crime|Thriller
3050,Smoking/No Smoking (1993),4,,3530,4,1,3530,Comedy
115,All the Vermeers in New York (1990),3.3,2.882352941,3531,3.037037037,81,3531,Comedy|Drama|Romance
1243,Freedom for Us (ï¿ nous la libertï¿ ) (1931),4.333333333,3.666666667,3532,3.761904762,21,3532,Comedy
50,"Actor's Revenge, An (Yukinojo Henge) (1963)",3,3.333333333,3533,3.285714286,7,3533,Drama
20,28 Days (2000),3.209424084,2.977707006,3534,3.065346535,505,3534,Comedy
139,American Psycho (2000),3.085271318,3.253493014,3535,3.219047619,1890,3535,Comedy|Horror|Thriller
1803,Keeping the Faith (2000),3.706586826,3.770186335,3536,3.748466258,978,3536,Comedy|Romance
3604,Where the Money Is (2000),3.285714286,3.333333333,3537,3.323529412,68,3537,Comedy|Drama
1011,East is East (1999),3.666666667,3.663793103,3538,3.664772727,176,3538,Comedy
1156,"Filth and the Fury, The (2000)",4.125,3.774193548,3539,3.846153846,39,3539,Documentary
2525,Passion of Mind (1999),2.75,2.75,3540,2.75,56,3540,Romance|Thriller
733,Coming Apart (1969),4,2,3542,3,2,3542,Drama
936,Diner (1982),3.845,3.946791862,3543,3.922526818,1678,3543,Comedy|Drama
2959,Shakes the Clown (1991),3.333333333,2.875,3544,2.917525773,97,3544,Comedy
575,Cabaret (1972),4.025641026,3.836236934,3545,3.902934537,886,3545,Musical|War
3587,What Ever Happened to Baby Jane? (1962),3.831460674,3.649253731,3546,3.721973094,446,3546,Drama|Thriller
